ID,FECHA_UTC,HORA_UTC,LATITUD,LONGITUD,PROFUNDIDAD,MAGNITUD,FECHA_CORTE,ANIO,MES,DECADA,CLUSTER
11604,2005-12-18,20951,-3.017,-80.2205,26,4.8,20223006,2005,12,2000,2
11605,2005-12-18,200823,-4.3218,-77.6792,60,4.5,20223006,2005,12,2000,2
11606,2005-12-18,205324,-7.183,-80.0115,28,4.6,20223006,2005,12,2000,2
11607,2005-12-19,20955,-3.547,-80.911,35,4.1,20223006,2005,12,2000,2
11608,2005-12-19,51048,-4.7373,-76.4928,134,4.9,20223006,2005,12,2000,0
11609,2005-12-19,141745,-6.019,-79.7619,77,4.5,20223006,2005,12,2000,2
11610,2005-12-20,1725,-6.7437,-75.9308,101,4.8,20223006,2005,12,2000,0
11611,2005-12-20,53047,-6.0718,-77.1396,12,4.5,20223006,2005,12,2000,2
11612,2005-12-20,65155,-2.7356,-80.7683,52,4.8,20223006,2005,12,2000,2
11613,2005-12-20,73223,-5.264,-77.0104,142,4.6,20223006,2005,12,2000,0
11614,2005-12-20,154330,-5.9974,-76.8173,153,4.7,20223006,2005,12,2000,0
11615,2005-12-20,183314,-2.7493,-81.0371,49,4.5,20223006,2005,12,2000,2
11616,2005-12-20,214540,-7.8431,-76.5288,35,4.9,20223006,2005,12,2000,2
11617,2005-12-21,84351,-7.7585,-80.8421,35,4.8,20223006,2005,12,2000,2
11618,2005-12-21,141445,-3.2063,-81.2491,46,4.5,20223006,2005,12,2000,2
11619,2005-12-21,173000,-5.9114,-80.606,11,4.5,20223006,2005,12,2000,2
11620,2005-12-21,181036,-6.211,-76.2647,134,4.6,20223006,2005,12,2000,0
11621,2005-12-21,195030,-14.6018,-75.8077,66,5.1,20223006,2005,12,2000,1
11622,2005-12-21,195158,-8.6737,-77.8686,48,5.3,20223006,2005,12,2000,2
11623,2005-12-22,4725,-3.8478,-77.1919,143,4.5,20223006,2005,12,2000,0
11624,2005-12-22,31354,-7.6266,-76.5472,141,4.9,20223006,2005,12,2000,0
11625,2005-12-22,154555,-5.8754,-78.5838,16,4.8,20223006,2005,12,2000,2
11626,2005-12-22,184220,-5.9002,-80.6158,11,4.5,20223006,2005,12,2000,2
11627,2005-12-22,194714,-8.4752,-74.3564,158,4.8,20223006,2005,12,2000,0
11628,2005-12-22,233128,-5.8798,-77.8071,126,4.5,20223006,2005,12,2000,0
11629,2005-12-23,1552,-5.748,-80.4123,14,4.5,20223006,2005,12,2000,2
11630,2005-12-23,40303,-3.4775,-77.5871,125,4.5,20223006,2005,12,2000,0
11631,2005-12-23,53425,-4.6271,-77.3518,149,4.5,20223006,2005,12,2000,0
11632,2005-12-23,62402,-3.8053,-81.3515,29,4.6,20223006,2005,12,2000,2
11633,2005-12-23,91711,-5.2655,-77.377,37,4.9,20223006,2005,12,2000,2
11634,2005-12-23,100815,-5.3994,-77.4639,6,5.0,20223006,2005,12,2000,2
11635,2005-12-23,153513,-6.1516,-77.1784,43,4.5,20223006,2005,12,2000,2
11636,2005-12-23,192546,-8.0137,-79.8928,41,4.5,20223006,2005,12,2000,2
11637,2005-12-23,203515,-8.4979,-79.213,39,4.7,20223006,2005,12,2000,2
11638,2005-12-24,94038,-10.0448,-75.3726,17,4.8,20223006,2005,12,2000,1
11639,2005-12-24,141955,-2.8707,-80.2306,51,4.6,20223006,2005,12,2000,2
11640,2005-12-24,160455,-6.2012,-76.5173,134,4.7,20223006,2005,12,2000,0
11641,2005-12-24,185735,-4.9506,-78.7732,15,4.5,20223006,2005,12,2000,2
11642,2005-12-25,72506,-5.4102,-81.1076,42,4.5,20223006,2005,12,2000,2
11643,2005-12-25,82756,-5.7658,-76.7525,20,4.9,20223006,2005,12,2000,2
11644,2005-12-25,112757,-4.8421,-79.0275,44,4.5,20223006,2005,12,2000,2
11645,2005-12-25,144558,-2.8818,-80.4562,8,4.8,20223006,2005,12,2000,2
11646,2005-12-26,41937,-14.7085,-76.2527,40,4.8,20223006,2005,12,2000,1
11647,2005-12-26,115434,-17.125,-70.67,125,4.4,20223006,2005,12,2000,3
11648,2005-12-27,51356,-3.8102,-81.0517,55,4.5,20223006,2005,12,2000,2
11649,2005-12-27,103021,-8.4153,-80.4321,26,4.5,20223006,2005,12,2000,2
11650,2005-12-27,155510,-7.4569,-75.144,156,4.8,20223006,2005,12,2000,0
11651,2005-12-27,163906,-16.495,-69.75,177,4.3,20223006,2005,12,2000,3
11652,2005-12-27,164415,-3.0724,-81.1106,59,4.5,20223006,2005,12,2000,2
11653,2005-12-27,170230,-12.0166,-76.8249,97,4.9,20223006,2005,12,2000,0
11654,2005-12-28,1456,-7.2466,-80.4114,45,4.5,20223006,2005,12,2000,2
11655,2005-12-28,53529,-6.2322,-76.5051,133,4.5,20223006,2005,12,2000,0
11656,2005-12-28,80922,-9.513,-80.5249,26,4.9,20223006,2005,12,2000,2
11657,2005-12-28,90654,-9.2937,-81.213,26,4.9,20223006,2005,12,2000,2
11658,2005-12-28,110818,-15.9405,-73.6531,56,4.6,20223006,2005,12,2000,1
11659,2005-12-28,130652,-9.2339,-81.2252,26,5.0,20223006,2005,12,2000,2
11660,2005-12-29,10044,-4.7933,-80.5795,25,4.5,20223006,2005,12,2000,2
11661,2005-12-29,183733,-9.3457,-80.9982,26,4.9,20223006,2005,12,2000,2
11662,2005-12-30,30013,-3.9796,-77.9571,35,4.7,20223006,2005,12,2000,2
11663,2005-12-30,60328,-18.5901,-69.7365,119,4.8,20223006,2005,12,2000,3
11664,2005-12-30,114019,-10.4477,-78.5004,34,5.1,20223006,2005,12,2000,2
11665,2005-12-30,202436,-8.1097,-80.0766,70,4.5,20223006,2005,12,2000,2
11666,2005-12-30,233149,-6.3453,-79.8519,62,4.6,20223006,2005,12,2000,2
11667,2005-12-31,52716,-2.8456,-78.2302,118,4.5,20223006,2005,12,2000,0
11668,2005-12-31,155148,-10.1886,-75.4321,133,5.0,20223006,2005,12,2000,0
11669,2006-01-01,30135,-15.5555,-75.7171,36,4.7,20223006,2006,1,2000,1
11670,2006-01-02,145625,-14.6866,-76.2657,46,4.9,20223006,2006,1,2000,1
11671,2006-01-03,160026,-5.745,-76.06,23,5.0,20223006,2006,1,2000,2
11672,2006-01-03,161425,-6.3308,-76.3396,33,4.5,20223006,2006,1,2000,2
11673,2006-01-04,53326,-14.5905,-76.0763,52,5.1,20223006,2006,1,2000,1
11674,2006-01-04,55010,-14.6812,-76.2151,52,4.6,20223006,2006,1,2000,1
11675,2006-01-05,13730,-14.7051,-75.1409,52,4.8,20223006,2006,1,2000,1
11676,2006-01-05,231652,-15.6233,-74.5809,50,5.4,20223006,2006,1,2000,3
11677,2006-01-06,63949,-14.6997,-76.3068,49,4.8,20223006,2006,1,2000,1
11678,2006-01-06,100150,-17.997,-69.288,154,4.2,20223006,2006,1,2000,3
11679,2006-01-10,30327,-14.6109,-76.2876,17,4.7,20223006,2006,1,2000,1
11680,2006-01-10,65248,-14.697,-76.2926,50,4.5,20223006,2006,1,2000,1
11681,2006-01-10,131923,-14.193,-75.9825,48,4.8,20223006,2006,1,2000,1
11682,2006-01-13,60028,-11.7112,-73.7342,25,4.9,20223006,2006,1,2000,1
11683,2006-01-15,64756,-13.0302,-74.9845,94,4.9,20223006,2006,1,2000,3
11684,2006-01-18,65738,-15.3573,-71.9342,100,4.9,20223006,2006,1,2000,3
11685,2006-01-20,183929,-15.575,-70.128,214,4.4,20223006,2006,1,2000,3
11686,2006-01-21,64722,-10.1334,-75.1542,40,4.8,20223006,2006,1,2000,1
11687,2006-01-23,20221,-14.6127,-74.4687,99,4.9,20223006,2006,1,2000,3
11688,2006-01-26,43402,-15.4413,-71.6347,72,4.7,20223006,2006,1,2000,3
11689,2006-01-26,82030,-14.8417,-74.4808,40,4.5,20223006,2006,1,2000,1
11690,2006-01-27,64300,-10.6284,-78.8035,49,5.5,20223006,2006,1,2000,2
11691,2006-01-28,121921,-16.885,-69.443,177,4.5,20223006,2006,1,2000,3
11692,2006-01-30,140821,-8.038,-74.316,165,4.4,20223006,2006,1,2000,0
11693,2006-02-02,120154,-16.8518,-70.2035,95,5.6,20223006,2006,2,2000,3
11694,2006-02-04,83305,-16.723,-70.591,9,4.6,20223006,2006,2,2000,1
11695,2006-02-04,122628,-14.5395,-75.5037,51,4.5,20223006,2006,2,2000,1
11696,2006-02-05,12006,-6.328,-75.493,34,4.5,20223006,2006,2,2000,2
11697,2006-02-05,134523,-16.3668,-74.3366,17,4.6,20223006,2006,2,2000,1
11698,2006-02-05,141520,-17.663,-71.941,50,4.1,20223006,2006,2,2000,1
11699,2006-02-06,130628,-16.5142,-72.4692,91,4.9,20223006,2006,2,2000,3
11700,2006-02-07,75247,-15.6205,-75.8717,17,4.8,20223006,2006,2,2000,1
11701,2006-02-07,91958,-13.3836,-75.0095,106,4.6,20223006,2006,2,2000,1
11702,2006-02-08,181118,-12.1135,-76.4465,89,4.6,20223006,2006,2,2000,1
11703,2006-02-08,193947,-16.85,-70.622,15,4.5,20223006,2006,2,2000,1
11704,2006-02-11,143045,-11.4535,-76.0629,27,4.8,20223006,2006,2,2000,1
11705,2006-02-16,23813,-14.1247,-75.8097,55,4.6,20223006,2006,2,2000,1
11706,2006-02-18,104052,-17.4578,-69.8141,165,4.9,20223006,2006,2,2000,3
11707,2006-02-18,210728,-4.272,-79.383,93,4.5,20223006,2006,2,2000,2
11708,2006-02-20,201439,-8.4024,-80.157,52,4.7,20223006,2006,2,2000,2
11709,2006-02-20,201602,-9.3241,-79.3552,57,4.7,20223006,2006,2,2000,2
11710,2006-02-20,230235,-16.9275,-70.4573,11,5.0,20223006,2006,2,2000,3
11711,2006-02-21,210022,-10.2827,-75.6342,19,5.7,20223006,2006,2,2000,2
11712,2006-02-23,3349,-2.828,-76.784,135,4.7,20223006,2006,2,2000,0
11713,2006-02-26,5134,-12.5893,-75.0164,15,5.2,20223006,2006,2,2000,1
11714,2006-02-27,190115,-13.9756,-75.8299,71,4.5,20223006,2006,2,2000,1
11715,2006-02-28,215529,-10.6916,-78.0034,47,4.5,20223006,2006,2,2000,2
11716,2006-03-01,202144,-18.5854,-69.6351,118,5.5,20223006,2006,3,2000,3
11717,2006-03-03,210011,-15.9366,-75.4721,38,4.8,20223006,2006,3,2000,1
11718,2006-03-04,1705,-15.4272,-75.7856,39,4.5,20223006,2006,3,2000,1
11719,2006-03-04,183223,-15.11,-73.077,66,4.6,20223006,2006,3,2000,1
11720,2006-03-05,52837,-4.2861,-77.2374,160,5.5,20223006,2006,3,2000,0
11721,2006-03-06,111551,-15.7645,-74.3262,56,4.5,20223006,2006,3,2000,1
11722,2006-03-06,162501,-15.9683,-74.8535,86,4.8,20223006,2006,3,2000,3
11723,2006-03-08,162733,-15.1273,-72.3949,86,5.3,20223006,2006,3,2000,3
11724,2006-03-10,125710,-5.434,-80.937,69,4.4,20223006,2006,3,2000,2
11725,2006-03-10,220848,-5.052,-78.903,123,4.5,20223006,2006,3,2000,0
11726,2006-03-11,91709,-12.2101,-77.4171,37,4.5,20223006,2006,3,2000,1
11727,2006-03-16,213940,-17.091,-72.3795,40,4.7,20223006,2006,3,2000,3
11728,2006-03-19,94058,-15.0252,-75.7394,38,4.7,20223006,2006,3,2000,1
11729,2006-03-25,85629,-10.386,-76.0006,126,5.2,20223006,2006,3,2000,0
11730,2006-03-25,181549,-7.764,-74.429,106,4.2,20223006,2006,3,2000,0
11731,2006-03-26,51447,-13.7089,-77.2438,14,5.1,20223006,2006,3,2000,1
11732,2006-03-27,172817,-13.6398,-77.0934,15,4.9,20223006,2006,3,2000,1
11733,2006-03-27,200707,-15.3561,-75.3718,33,4.6,20223006,2006,3,2000,1
11734,2006-03-29,62955,-17.27,-69.525,166,4.0,20223006,2006,3,2000,3
11735,2006-04-01,195231,-16.7688,-71.7046,152,4.7,20223006,2006,4,2000,3
11736,2006-04-02,125454,-16.2619,-72.8911,37,4.6,20223006,2006,4,2000,1
11737,2006-04-03,33347,-8.903,-71.195,594,4.2,20223006,2006,4,2000,4
11738,2006-04-03,211522,-13.5475,-75.1043,121,4.5,20223006,2006,4,2000,1
11739,2006-04-06,15533,-17.403,-69.317,150,4.0,20223006,2006,4,2000,3
11740,2006-04-08,24940,-9.1977,-79.1546,48,4.8,20223006,2006,4,2000,2
11741,2006-04-08,30612,-14.4376,-76.3396,38,5.3,20223006,2006,4,2000,1
11742,2006-04-11,23658,-15.0399,-74.15,55,4.9,20223006,2006,4,2000,1
11743,2006-04-11,193712,-15.9466,-73.3597,14,4.5,20223006,2006,4,2000,1
11744,2006-04-12,70807,-8.3234,-73.9294,55,4.8,20223006,2006,4,2000,0
11745,2006-04-12,90456,-11.2584,-77.6841,60,4.5,20223006,2006,4,2000,1
11746,2006-04-17,134837,-16.4397,-72.9608,46,4.8,20223006,2006,4,2000,3
11747,2006-04-18,155310,-12.2642,-77.3447,40,4.6,20223006,2006,4,2000,1
11748,2006-04-19,130346,-17.2368,-70.5101,110,5.0,20223006,2006,4,2000,3
11749,2006-04-22,163239,-11.9257,-71.8214,77,4.9,20223006,2006,4,2000,3
11750,2006-04-28,154413,-9.6633,-78.5977,34,4.5,20223006,2006,4,2000,2
11751,2006-04-29,173437,-3.0757,-80.6371,50,4.5,20223006,2006,4,2000,2
11752,2006-05-01,73100,-15.0818,-75.6895,28,4.7,20223006,2006,5,2000,1
11753,2006-05-01,113157,-9.6367,-75.7986,47,4.9,20223006,2006,5,2000,2
11754,2006-05-01,211042,-6.2118,-77.2095,112,5.0,20223006,2006,5,2000,0
11755,2006-05-05,185543,-12.9859,-76.6455,61,4.7,20223006,2006,5,2000,1
11756,2006-05-08,12652,-11.3424,-76.2795,105,5.0,20223006,2006,5,2000,0
11757,2006-05-09,82547,-17.903,-69.9515,131,4.7,20223006,2006,5,2000,3
11758,2006-05-09,150315,-17.1051,-70.7063,140,4.9,20223006,2006,5,2000,3
11759,2006-05-12,34530,-12.034,-77.6817,26,4.8,20223006,2006,5,2000,1
11760,2006-05-12,113013,-17.1559,-69.8882,150,4.8,20223006,2006,5,2000,3
11761,2006-05-13,94258,-18.53,-71.261,64,4.6,20223006,2006,5,2000,3
11762,2006-05-13,171354,-7.487,-76.18,38,4.5,20223006,2006,5,2000,2
11763,2006-05-14,184923,-9.7285,-75.7597,35,4.8,20223006,2006,5,2000,1
11764,2006-05-19,175346,-4.7382,-81.0048,31,4.9,20223006,2006,5,2000,2
11765,2006-05-22,25957,-9.0031,-75.5363,20,4.7,20223006,2006,5,2000,1
11766,2006-05-22,30000,-9.064,-75.27,128,4.2,20223006,2006,5,2000,0
11767,2006-05-24,172844,-11.051,-77.9286,52,4.5,20223006,2006,5,2000,2
11768,2006-05-24,195244,-6.6843,-75.0647,26,4.9,20223006,2006,5,2000,2
11769,2006-05-25,24827,-14.8462,-72.1725,132,4.6,20223006,2006,5,2000,3
11770,2006-05-25,180154,-18.3612,-71.4229,47,5.0,20223006,2006,5,2000,3
11771,2006-05-25,204804,-18.1406,-71.439,33,5.8,20223006,2006,5,2000,3
11772,2006-05-26,15731,-12.1922,-77.3838,26,4.9,20223006,2006,5,2000,1
11773,2006-05-27,65307,-6.9924,-79.4558,44,4.9,20223006,2006,5,2000,2
11774,2006-05-29,182106,-15.8348,-73.5112,33,4.5,20223006,2006,5,2000,1
11775,2006-05-30,102301,-17.1247,-71.3675,103,5.6,20223006,2006,5,2000,3
11776,2006-06-01,41112,-7.0732,-76.9918,87,5.2,20223006,2006,6,2000,0
11777,2006-06-05,155407,-17.1041,-72.2814,37,4.5,20223006,2006,6,2000,1
11778,2006-06-07,22603,-7.5314,-73.9485,125,5.5,20223006,2006,6,2000,0
11779,2006-06-09,11937,-7.7156,-78.4728,70,4.5,20223006,2006,6,2000,2
11780,2006-06-11,213600,-12.3739,-77.2716,33,4.9,20223006,2006,6,2000,1
11781,2006-06-12,44014,-8.21,-74.075,176,4.1,20223006,2006,6,2000,0
11782,2006-06-12,80012,-16.6782,-74.0297,42,4.9,20223006,2006,6,2000,1
11783,2006-06-12,163126,-16.9707,-72.514,45,4.8,20223006,2006,6,2000,3
11784,2006-06-13,14750,-16.4325,-74.465,55,4.7,20223006,2006,6,2000,1
11785,2006-06-15,130953,-8.7814,-77.5056,117,4.5,20223006,2006,6,2000,0
11786,2006-06-17,1344,-13.8725,-75.793,80,4.7,20223006,2006,6,2000,1
11787,2006-06-17,95402,-14.4774,-73.788,57,5.2,20223006,2006,6,2000,3
11788,2006-06-18,151251,-14.9664,-70.4586,248,4.7,20223006,2006,6,2000,3
11789,2006-06-19,125419,-8.4312,-78.9509,66,4.5,20223006,2006,6,2000,2
11790,2006-06-20,181536,-14.3789,-75.813,63,4.9,20223006,2006,6,2000,1
11791,2006-06-22,92711,-8.4026,-74.6388,160,4.8,20223006,2006,6,2000,0
11792,2006-06-22,204035,-4.9503,-80.8738,30,4.6,20223006,2006,6,2000,2
11793,2006-06-23,41620,-14.799,-71.793,111,4.3,20223006,2006,6,2000,3
11794,2006-06-23,224253,-15.1167,-72.1167,166,5.0,20223006,2006,6,2000,3
11795,2006-06-24,15919,-17.1916,-70.9146,107,4.9,20223006,2006,6,2000,3
11796,2006-06-24,112951,-16.039,-69.263,225,4.3,20223006,2006,6,2000,3
11797,2006-06-24,121940,-13.7015,-75.9955,77,4.7,20223006,2006,6,2000,1
11798,2006-06-25,152506,-15.3733,-72.5082,131,4.7,20223006,2006,6,2000,3
11799,2006-06-26,193743,-2.7879,-80.7962,59,5.3,20223006,2006,6,2000,2
11800,2006-06-27,11327,-15.466,-72.1462,78,4.7,20223006,2006,6,2000,3
11801,2006-06-27,81348,-2.8973,-81.0149,53,4.5,20223006,2006,6,2000,2
11802,2006-06-27,155315,-15.5026,-71.0668,193,5.6,20223006,2006,6,2000,3
11803,2006-06-27,165935,-11.2416,-73.4579,119,4.5,20223006,2006,6,2000,0
11804,2006-06-27,210743,-11.6471,-78.1663,38,4.5,20223006,2006,6,2000,1
11805,2006-06-28,205410,-3.6732,-80.2986,30,4.5,20223006,2006,6,2000,2
11806,2006-07-04,4818,-5.9812,-81.3588,28,4.5,20223006,2006,7,2000,2
11807,2006-07-05,35131,-15.9685,-72.6969,113,4.8,20223006,2006,7,2000,3
11808,2006-07-05,84508,-15.4436,-71.0883,180,4.9,20223006,2006,7,2000,3
11809,2006-07-05,134100,-12.5233,-75.8933,99,4.5,20223006,2006,7,2000,1
11810,2006-07-06,161114,-15.2601,-70.752,183,4.9,20223006,2006,7,2000,3
11811,2006-07-08,80651,-16.9347,-69.7414,199,4.6,20223006,2006,7,2000,3
11812,2006-07-09,182813,-17.2895,-70.9131,35,4.9,20223006,2006,7,2000,3
11813,2006-07-09,194535,-18.7976,-71.3362,27,5.3,20223006,2006,7,2000,3
11814,2006-07-13,204204,-15.8287,-75.6391,42,4.6,20223006,2006,7,2000,1
11815,2006-07-18,223229,-16.516,-71.6616,21,4.5,20223006,2006,7,2000,1
11816,2006-07-21,130658,-11.3411,-79.4115,50,5.3,20223006,2006,7,2000,2
11817,2006-07-22,61243,-5.8208,-78.6202,32,4.5,20223006,2006,7,2000,2
11818,2006-07-22,103716,-4.8919,-79.0117,21,4.5,20223006,2006,7,2000,2
11819,2006-07-22,145311,-12.2889,-74.3995,24,5.0,20223006,2006,7,2000,1
11820,2006-07-24,150236,-5.6582,-82.0584,58,4.9,20223006,2006,7,2000,2
11821,2006-07-24,194634,-15.1669,-74.5374,47,5.3,20223006,2006,7,2000,3
11822,2006-07-26,132400,-15.237,-73.4624,16,4.6,20223006,2006,7,2000,1
11823,2006-07-26,180623,-4.3104,-80.7238,49,4.7,20223006,2006,7,2000,2
11824,2006-07-27,13925,-15.5731,-72.1906,122,5.0,20223006,2006,7,2000,3
11825,2006-07-27,41226,-11.426,-77.0584,54,4.6,20223006,2006,7,2000,1
11826,2006-07-28,235009,-11.4469,-77.317,80,4.6,20223006,2006,7,2000,1
11827,2006-08-01,104544,-4.2612,-80.3588,31,4.5,20223006,2006,8,2000,2
11828,2006-08-02,184135,-4.2042,-80.3323,23,4.8,20223006,2006,8,2000,2
11829,2006-08-03,32222,-5.8534,-79.0876,45,4.8,20223006,2006,8,2000,2
11830,2006-08-03,84646,-17.0384,-71.029,99,4.9,20223006,2006,8,2000,3
11831,2006-08-05,25445,-15.076,-73.0417,43,4.5,20223006,2006,8,2000,1
11832,2006-08-05,32341,-16.1077,-73.3458,54,4.5,20223006,2006,8,2000,1
11833,2006-08-05,235400,-12.8095,-73.7143,57,4.9,20223006,2006,8,2000,1
11834,2006-08-05,235558,-16.795,-72.743,53,4.5,20223006,2006,8,2000,1
11835,2006-08-05,235600,-16.6559,-73.1833,20,4.9,20223006,2006,8,2000,1
11836,2006-08-06,44217,-8.9965,-78.9269,62,4.6,20223006,2006,8,2000,2
11837,2006-08-06,53305,-3.5692,-80.693,57,5.1,20223006,2006,8,2000,2
11838,2006-08-06,191801,-4.1293,-80.3923,31,4.7,20223006,2006,8,2000,2
11839,2006-08-09,183711,-6.4572,-80.5338,19,4.5,20223006,2006,8,2000,2
11840,2006-08-09,223608,-14.6922,-71.2313,15,5.8,20223006,2006,8,2000,3
11841,2006-08-17,62844,-7.465,-74.6941,158,4.9,20223006,2006,8,2000,0
11842,2006-08-18,5041,-17.0723,-70.2002,14,4.9,20223006,2006,8,2000,3
11843,2006-08-20,202725,-16.1566,-75.0791,41,5.1,20223006,2006,8,2000,3
11844,2006-08-20,205715,-16.0819,-75.0375,41,5.3,20223006,2006,8,2000,3
11845,2006-08-22,91442,-14.1127,-75.8033,70,4.8,20223006,2006,8,2000,1
11846,2006-08-22,173052,-16.349,-69.598,189,4.2,20223006,2006,8,2000,3
11847,2006-08-24,21926,-16.1505,-72.3028,50,4.6,20223006,2006,8,2000,1
11848,2006-08-27,10649,-5.2194,-77.3298,42,4.5,20223006,2006,8,2000,2
11849,2006-08-27,72518,-8.5091,-80.907,30,4.5,20223006,2006,8,2000,2
11850,2006-08-27,224401,-10.3514,-75.6184,2,4.6,20223006,2006,8,2000,1
11851,2006-08-27,230403,-10.0964,-75.2,42,4.9,20223006,2006,8,2000,1
11852,2006-08-28,32021,-10.4148,-75.4269,11,5.1,20223006,2006,8,2000,1
11853,2006-08-28,173548,-6.1464,-79.957,69,4.5,20223006,2006,8,2000,2
11854,2006-09-02,185455,-2.389,-77.083,43,4.6,20223006,2006,9,2000,2
11855,2006-09-05,82906,-17.302,-73.507,43,4.1,20223006,2006,9,2000,1
11856,2006-09-05,83242,-17.1526,-73.6642,56,5.3,20223006,2006,9,2000,3
11857,2006-09-06,180217,-5.6403,-78.7816,19,4.5,20223006,2006,9,2000,2
11858,2006-09-07,75313,-15.1518,-73.2498,10,4.5,20223006,2006,9,2000,1
11859,2006-09-09,85452,-11.1538,-74.4219,6,4.9,20223006,2006,9,2000,1
11860,2006-09-09,122821,-15.094,-72.202,143,4.1,20223006,2006,9,2000,3
11861,2006-09-11,90851,-17.5216,-71.4686,40,4.9,20223006,2006,9,2000,3
11862,2006-09-11,152753,-5.0089,-76.5756,52,5.2,20223006,2006,9,2000,2
11863,2006-09-12,44239,-5.2707,-76.4481,33,5.3,20223006,2006,9,2000,2
11864,2006-09-12,50247,-5.4803,-76.9741,57,5.1,20223006,2006,9,2000,2
11865,2006-09-13,154900,-6.426,-80.084,100,4.2,20223006,2006,9,2000,2
11866,2006-09-13,163015,-6.37,-80.77,50,4.2,20223006,2006,9,2000,2
11867,2006-09-14,60131,-6.576,-80.821,62,4.5,20223006,2006,9,2000,2
11868,2006-09-18,172610,-15.3999,-73.5692,41,4.5,20223006,2006,9,2000,1
11869,2006-09-18,185637,-9.0543,-74.7487,152,5.3,20223006,2006,9,2000,0
11870,2006-09-20,171247,-16.682,-69.591,180,4.0,20223006,2006,9,2000,3
11871,2006-09-22,93232,-11.3935,-73.3056,35,4.8,20223006,2006,9,2000,1
11872,2006-09-22,165011,-15.1043,-72.7653,19,4.6,20223006,2006,9,2000,1
11873,2006-09-24,11227,-11.2679,-74.9488,129,5.6,20223006,2006,9,2000,0
11874,2006-09-24,215453,-6.5939,-75.0868,101,4.9,20223006,2006,9,2000,0
11875,2006-09-25,82242,-3.097,-80.1126,53,4.5,20223006,2006,9,2000,2
11876,2006-09-26,5917,-16.7237,-72.1358,94,4.9,20223006,2006,9,2000,3
11877,2006-09-26,55719,-16.846,-69.816,148,4.5,20223006,2006,9,2000,3
11878,2006-09-27,83502,-16.5474,-71.9773,27,4.6,20223006,2006,9,2000,1
11879,2006-09-29,4027,-14.1603,-76.3855,39,4.8,20223006,2006,9,2000,1
11880,2006-09-30,162653,-15.6306,-73.3776,90,6.2,20223006,2006,9,2000,3
11881,2006-10-03,234023,-8.6164,-79.7634,12,4.7,20223006,2006,10,2000,2
11882,2006-10-04,133417,-18.256,-71.43,73,4.3,20223006,2006,10,2000,3
11883,2006-10-04,145935,-7.678,-75.639,34,4.4,20223006,2006,10,2000,2
11884,2006-10-06,61548,-15.1374,-74.3798,45,4.6,20223006,2006,10,2000,1
11885,2006-10-06,230927,-15.3333,-70.3246,223,4.5,20223006,2006,10,2000,3
11886,2006-10-08,65535,-12.971,-76.4754,86,4.6,20223006,2006,10,2000,1
11887,2006-10-08,190740,-15.7328,-70.8849,28,4.9,20223006,2006,10,2000,3
11888,2006-10-09,191540,-4.5244,-80.1748,72,4.5,20223006,2006,10,2000,2
11889,2006-10-12,13155,-18.4169,-69.6766,78,5.0,20223006,2006,10,2000,3
11890,2006-10-12,193340,-10.4157,-79.5707,53,4.7,20223006,2006,10,2000,2
11891,2006-10-13,102842,-18.4376,-69.6294,110,5.6,20223006,2006,10,2000,3
11892,2006-10-14,210015,-14.1567,-76.5166,26,5.0,20223006,2006,10,2000,1
11893,2006-10-15,44817,-9.5455,-79.3615,64,5.3,20223006,2006,10,2000,2
11894,2006-10-15,185958,-4.607,-79.926,10,4.0,20223006,2006,10,2000,2
11895,2006-10-18,203416,-16.4688,-75.1637,30,4.7,20223006,2006,10,2000,1
11896,2006-10-20,104545,-13.554,-77.0559,22,5.1,20223006,2006,10,2000,1
11897,2006-10-20,104852,-13.651,-77.0976,28,6.7,20223006,2006,10,2000,3
11898,2006-10-20,121407,-13.5848,-77.2469,29,4.6,20223006,2006,10,2000,1
11899,2006-10-20,202040,-9.8121,-74.9517,172,5.6,20223006,2006,10,2000,0
11900,2006-10-22,21234,-6.8174,-80.4249,40,4.5,20223006,2006,10,2000,2
11901,2006-10-22,210701,-11.8692,-77.5758,66,4.6,20223006,2006,10,2000,1
11902,2006-10-23,1216,-17.3318,-73.1028,32,4.8,20223006,2006,10,2000,1
11903,2006-10-23,32449,-13.3954,-76.8903,47,4.5,20223006,2006,10,2000,1
11904,2006-10-25,150259,-13.5697,-77.181,22,5.1,20223006,2006,10,2000,1
11905,2006-10-25,232719,-13.6017,-77.1343,27,5.3,20223006,2006,10,2000,1
11906,2006-10-26,40834,-13.4944,-76.7985,43,4.5,20223006,2006,10,2000,1
11907,2006-10-26,225429,-13.4323,-76.9447,45,6.2,20223006,2006,10,2000,3
11908,2006-10-30,41558,-15.3354,-71.052,186,5.8,20223006,2006,10,2000,3
11909,2006-10-30,191954,-13.437,-76.7339,43,4.6,20223006,2006,10,2000,1
11910,2006-10-30,192124,-13.487,-76.9129,15,4.6,20223006,2006,10,2000,1
11911,2006-11-03,103819,-8.833,-74.3624,59,4.6,20223006,2006,11,2000,1
11912,2006-11-04,75148,-6.0622,-77.2674,144,4.8,20223006,2006,11,2000,0
11913,2006-11-04,184313,-12.5409,-75.5035,75,5.3,20223006,2006,11,2000,3
11914,2006-11-06,60729,-12.907,-76.6585,64,4.7,20223006,2006,11,2000,1
11915,2006-11-07,74951,-4.4309,-81.0494,20,5.0,20223006,2006,11,2000,2
